Primary Org Id,Primary Org Name,Country Name,ROR ID
60031838,Kyushu Institute of Technology,Japan,https://ror.org/02278tr80
60031846,University of South Australia,Australia,https://ror.org/01p93h210
60031848,Ritsumeikan University,Japan,https://ror.org/0197nmd03
60031852,Olympus Corporation,Japan,https://ror.org/00ffxmn68
60031855,"Tata Institute of Fundamental Research, Mumbai",India,https://ror.org/03ht1xw27
60031856,"Purchase College, State University of New York",United States,https://ror.org/01q1z8k08
60031863,Northeastern University,China,https://ror.org/03awzbc87
60031864,Federal Reserve Bank of San Francisco,United States,https://ror.org/05p5xsx92
60031875,Universidade Nova de Lisboa,Portugal,https://ror.org/02xankh89
60031876,"Hochschule Ulm, Technik, Informatik und Medien",Germany,https://ror.org/05e5kd476
60031881,Computer Network Information Center Chinese Academy of Sciences,China,https://ror.org/046n0zq43
60031886,Universiti Kuala Lumpur,Malaysia,https://ror.org/026wwrx19
60031888,Saint Petersburg State University,Russian Federation,https://ror.org/023znxa73
60031890,Medical University of Plovdiv,Bulgaria,https://ror.org/0545p3742
60031892,"University of Nevada, Las Vegas",United States,https://ror.org/0406gha72
60031897,"Vertex Pharmaceuticals, Inc.",United States,https://ror.org/00anb1726
60031901,Elanco Animal Health,United States,https://ror.org/024409k12
60031902,Fraunhofer Institute for Algorithms and Scientific Computing SCAI,Germany,https://ror.org/00trw9c49
60031905,"Becton, Dickinson and Company",United States,https://ror.org/048vrgr14
60031908,Canisius College,United States,https://ror.org/01056ge55
60031912,Digimarc Corporation,United States,https://ror.org/02zvqmp51
60031913,Chang Gung Memorial Hospital,Taiwan,https://ror.org/02verss31
60031915,"Westminster College, New Wilmington",United States,https://ror.org/059rnte75
60031924,Universidad Centroccidental Lisandro Alvarado,Venezuela,https://ror.org/03qgg3111
60031930,Department of Health Western Australia,Australia,https://ror.org/01epcny94
60031931,Paul Drude Institut fur Festkorperelektronik,Germany,https://ror.org/01mk1hj86
60031937,Fachhochschule Kiel,Germany,https://ror.org/03q0ab227
60031955,Shinshu University,Japan,https://ror.org/0244rem06
60031975,Illinois State University,United States,https://ror.org/050kcr883
60031990,Beatson Institute for Cancer Research,United Kingdom,https://ror.org/03pv69j64
60031991,Chongqing University of Technology,China,https://ror.org/04vgbd477
60031993,Ministerio de Defensa de España,Spain,https://ror.org/05jr4a171
60032005,Institute of Mathematical Sciences India,India,https://ror.org/05078rg59
60032006,Nantes Université,France,https://ror.org/03gnr7b55
60032012,University of California Office of the President,United States,https://ror.org/00dmfq477
60032014,"Varian Medical Systems, Inc.",United States,https://ror.org/00g8m1t29
60032019,Uniwersytet Zielonogórski,Poland,https://ror.org/04fzm7v55
60032021,Beijing Institute of Aeronautical Materials,China,https://ror.org/0099j7t54
60032022,Instituto Argentino de Radioastronomia,Argentina,https://ror.org/035a15991
60032032,United States Department of the Navy,United States,https://ror.org/03ar0mv07
60032038,Bunkyo University,Japan,https://ror.org/053h75930
60032042,"Osaka Gas Co., Ltd.",Japan,https://ror.org/0003gmg65
60032045,Sharp Corporation,Japan,https://ror.org/00j39jc12
60032048,St. Francis Xavier University,Canada,https://ror.org/01wcaxs37
60032053,Tarbiat Modares University,Iran,https://ror.org/03mwgfy56
60032055,Nigerian Defence Academy,Nigeria,https://ror.org/02nt7a109
60032057,Universidad Nacional de La Plata,Argentina,https://ror.org/01tjs6929
60032058,Central Connecticut State University,United States,https://ror.org/054gzqw08
60032063,Lucile Packard Children's Hospital Stanford,United States,https://ror.org/05a25vm86
60032068,AFLAC Incorporated,United States,https://ror.org/02a5t5746
60032073,"Washington College, Chestertown",United States,https://ror.org/02vk0qj37
60032076,Surrey and Sussex Healthcare NHS Trust,United Kingdom,https://ror.org/0480vrj36
60032080,Centre of Low Temperature Physics Slovakia,Slovakia,https://ror.org/04bbzfz74
60032083,"University at Buffalo, The State University of New York",United States,https://ror.org/01q1z8k08
60032084,"Istituto Di Tecnologie Industriali E Automazione, Milan",Italy,https://ror.org/046denk61
60032086,M2C - Coastal and Continental Morphodynamics Laboratory,France,https://ror.org/00j8x3x80
60032089,Prefectural University of Kumamoto,Japan,https://ror.org/00b7yvh50
60032108,Aichi University,Japan,https://ror.org/0172hvg27
60032110,State of Wisconsin,United States,https://ror.org/01sepf450
60032111,Università degli Studi di Urbino Carlo Bo,Italy,https://ror.org/04q4kt073
60032116,Juntendo University,Japan,https://ror.org/01692sz90
60032138,University of the Cumberlands,United States,https://ror.org/05jz3sn81
60032141,Dr. RML Avadh University,India,https://ror.org/02797hn66
60032143,University of Akron,United States,https://ror.org/02kyckx55
60032144,Korea Advanced Institute of Science and Technology,South Korea,https://ror.org/05apxxy63
60032154,CSIC - Instituto de Biomedicina de Valencia (IBV),Spain,https://ror.org/01hn2d233
60032160,St. Mary's University San Antonio,United States,https://ror.org/02hzmab58
60032166,Athens State University,United States,https://ror.org/01zx16v02
60032168,Shanghai Astronomical Observatory Chinese Academy of Sciences,China,https://ror.org/05m4hh157
60032170,Accenture,United States,https://ror.org/013g16z83
60032177,Metropolitan State University,United States,https://ror.org/056rp9e47
60032179,University of Wisconsin-Madison,United States,https://ror.org/01y2jtd41
60032186,Institute of Nuclear Energy Research Taiwan,Taiwan,https://ror.org/052jx3443
60032198,Australian Institute of Health and Welfare,Australia,https://ror.org/01972fe66
60032203,South China Agricultural University,China,https://ror.org/05v9jqt67
60032204,Sheffield Hallam University,United Kingdom,https://ror.org/019wt1929
60032205,RTI International,United States,https://ror.org/052tfza37
60032207,IKERLAN Technology Research Centre,Spain,https://ror.org/05xzdtn10
60032208,Ritsumeikan Asia Pacific University,Japan,https://ror.org/03ynn1n59
60032210,Lyon College,United States,https://ror.org/03c4kec23
60032211,University of Texas System,United States,https://ror.org/01gek1696
60032214,Alderson Broaddus University,United States,https://ror.org/04wkwbq27
60032215,Université de Caen Normandie,France,https://ror.org/051kpcy16
60032227,"Kansai Electric Power Co., Inc.",Japan,https://ror.org/03xrg8731
60032230,"Institute of Experimental Mineralogy, Russian Academy of Sciences",Russian Federation,https://ror.org/01831n272
60032235,University of South Carolina - Aiken,United States,https://ror.org/02d9k9g58
60032253,Otemon Gakuin University,Japan,https://ror.org/009mysd22
60032255,University of Presov in Presov,Slovakia,https://ror.org/02ndfsn03
60032256,Università degli Studi di Verona,Italy,https://ror.org/039bp8j42
60032259,Università degli Studi di Cagliari,Italy,https://ror.org/003109y17
60032268,Harbor Hospital,United States,https://ror.org/028203t96
60032269,Aligarh Muslim University,India,https://ror.org/03kw9gc02
60032270,North Dakota State University,United States,https://ror.org/05h1bnb22
60032274,Shijiazhuang Tiedao University,China,https://ror.org/022e9e065
60032275,Minzu University of China,China,https://ror.org/0044e2g62
60032276,Haliç Üniversitesi,Turkey,https://ror.org/022xhck05
60032277,Dakota State University,United States,https://ror.org/016yv6y68
60032280,United States Department of Agriculture,United States,https://ror.org/01na82s61
60032282,University of Trnava,Slovakia,https://ror.org/05nj8rv48
60032291,US Naval Academy,United States,https://ror.org/00znex860
60032297,Texas A and M University-Kingsville,United States,https://ror.org/05abs3w97
60032298,Volgograd State University,Russian Federation,https://ror.org/0093wrd09
60032307,Hellenic Mediterranean University,Greece,https://ror.org/039ce0m20
60032309,Thompson Rivers University,Canada,https://ror.org/01v9wj339
60032315,The University of Electro-Communications,Japan,https://ror.org/02x73b849
60032316,Chukyo Gakuin University,Japan,https://ror.org/02saqjz85
60032320,Military Technical College,Egypt,https://ror.org/01337pb37
60032321,Moscow Technical University of Communication and Informatics,Russian Federation,https://ror.org/015zw2f19
60032330,Pohang University of Science and Technology,South Korea,https://ror.org/04xysgw12
60032343,University of Huddersfield,United Kingdom,https://ror.org/05t1h8f27
60032344,Universidad Nacional de la Patagonia San Juan Bosco,Argentina,https://ror.org/022g6pv04
60032345,Hiroshima City University,Japan,https://ror.org/001et4e78
60032346,Guru Ghasidas Vishwavidyalaya,India,https://ror.org/05bvxq496
60032350,Sapienza Università di Roma,Italy,https://ror.org/02be6w209
60032356,Hunan University,China,https://ror.org/05htk5m33
60032358,"Indian Institute of Information Technology, Allahabad",India,https://ror.org/03rgjt374
60032361,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,https://ror.org/01dg47b60
60032372,Amherst College,United States,https://ror.org/028vqfs63
60032385,Centre Inria Sophia Antipolis - Méditerranée,France,https://ror.org/01nzkaw91
60032389,Hebei University of Technology,China,https://ror.org/018hded08
60032398,University of Jyväskylä,Finland,https://ror.org/05n3dz165
60032402,Politechnika Rzeszowska im. Ignacego Łukasiewicza,Poland,https://ror.org/056xse072
60032407,Chiba Institute of Technology,Japan,https://ror.org/00qwnam72
60032425,North Memorial Medical Center,United States,https://ror.org/010ns0q29
60032427,Prefectural University of Hiroshima,Japan,https://ror.org/0059h1f24
60032437,T.C. Istanbul Kültür Universitesi,Turkey,https://ror.org/05jvrwv37
60032442,Universidad Nacional Autónoma de México,Mexico,https://ror.org/01tmp8f25
60032445,Salk Institute for Biological Studies,United States,https://ror.org/03xez1567
60032451,Hospital Universitari i Politècnic La Fe,Spain,https://ror.org/01ar2v535
60032456,SNCF,France,https://ror.org/0454vek02
60032461,Hospital Clínico San Carlos,Spain,https://ror.org/04d0ybj29
60032470,"Aerospace Research Institute, Tehran",Iran,https://ror.org/000m4se28
60032477,Jining Medical University,China,https://ror.org/03zn9gq54
60032486,Microchip Technology Inc.,United States,https://ror.org/00kvz1558
60032487,Pontificia Universidad Catolica Argentina,Argentina,https://ror.org/0422kzb24
60032491,Institute of Construction and Architecture Slovak Academy of Sciences,Slovakia,https://ror.org/006ghkj05
60032492,Kagawa University,Japan,https://ror.org/04j7mzp05
60032493,The Tamil Nadu Dr.M.G.R. Medical University,India,https://ror.org/00b3mhg89
60032496,Astronomical Institute Slovak Academy of Sciences,Slovakia,https://ror.org/03t6cz096
60032504,Shanghai University of Engineering Science,China,https://ror.org/0557b9y08
60032507,Arkansas State University,United States,https://ror.org/006pyvd89
60032516,University of Venda,South Africa,https://ror.org/0338xea48
60032524,Dawson College,Canada,https://ror.org/04pmj7516
60032530,Université de Tours,France,https://ror.org/02wwzvj46
60032542,St George's University Hospitals NHS Foundation Trust,United Kingdom,https://ror.org/039zedc16
60032543,Leibniz-Institute of Freshwater Ecology and Inland Fisheries,Germany,
60032545,EM Normandie,France,https://ror.org/052xwpe12
60032559,University of Bridgeport,United States,https://ror.org/01rf3yp57
60032563,Centro de Investigacion Cientifica y de Educacion Superior de Ensenada,Mexico,https://ror.org/04znhwb73
60032566,NHS Lanarkshire,United Kingdom,https://ror.org/049prb569
60032576,Moscow State Institute of International Relations (MGIMO),Russian Federation,https://ror.org/04zn7jb34
60032583,Servicio Madrileño de Salud,Spain,https://ror.org/023cbtv31
60032585,"Ministry of Education, Culture, Sports, Science and Technology",Japan,https://ror.org/048rj2z13
60032587,Çukurova Üniversitesi,Turkey,https://ror.org/05wxkj555
60032589,Nara Women's University,Japan,https://ror.org/05kzadn81
60032607,University of the Sunshine Coast,Australia,https://ror.org/016gb9e15
60032618,Kurukshetra University,India,https://ror.org/019bzvf55
60032619,Université Laval,Canada,https://ror.org/04sjchr03
60032624,University of Ulsan,South Korea,https://ror.org/02c2f8975
60032629,Office of the Secretary of Defense,United States,https://ror.org/00q4sx826
60032632,Toyama Prefectural University,Japan,https://ror.org/03xgh2v50
60032633,European Synchrotron Radiation Facility,France,https://ror.org/02550n020
60032640,Air Liquide,France,https://ror.org/0431b2v07
60032653,Universite de Poitiers,France,https://ror.org/04xhy8q59
60032671,Optus,Australia,https://ror.org/0370sjj75
60032678,Naturalis Biodiversity Center,Netherlands,https://ror.org/0566bfb96
60032679,"Royal Women's Hospital, Carlton",Australia,https://ror.org/03grnna41
60032680,Aichi Science and Technology Foundation,Japan,https://ror.org/01z0efz13
60032686,University of Calicut,India,https://ror.org/05yeh3g67
60032697,Hochschule für Angewandte Wissenschaften Hamburg,Germany,https://ror.org/00fkqwx76
60032704,European Central Bank,Germany,https://ror.org/00ajckn66
60032706,Miami University,United States,https://ror.org/05nbqxr67
60032711,Bülent Ecevit University,Turkey,https://ror.org/01dvabv26
60032717,Universitat de Lleida,Spain,https://ror.org/050c3cw24
60032729,Instituto Tecnologico de Morelia,Mexico,https://ror.org/0433s0254
60032730,Indian Institute of Technology Delhi,India,https://ror.org/049tgcd06
60032743,Technická Univerzita v Liberci,Czech Republic,https://ror.org/02jtk7k02
60032744,Shanghai University of Finance and Economics,China,https://ror.org/00wtvfq62
60032746,Far Eastern Memorial Hospital,Taiwan,https://ror.org/019tq3436
60032758,Liaoning Technical University,China,https://ror.org/01n2bd587
60032759,Oklahoma State University System,United States,https://ror.org/045ntgf29
60032760,University of Hertfordshire,United Kingdom,https://ror.org/0267vjk41
60032762,ABV-Indian Institute of Information Technology and Management,India,https://ror.org/02w9cdh50
60032763,Institut de Biologie Moléculaire et Cellulaire,France,https://ror.org/05qpmg879
60032773,Leeds Beckett University,United Kingdom,https://ror.org/02xsh5r57
60032775,Mathematica Policy Research Inc.,United States,https://ror.org/02403vr89
60032776,The Walt Disney Company,United States,https://ror.org/04eg47h42
60032786,"St Luke's Hospital, Dublin",Ireland,https://ror.org/003nj8h62
60032789,University of Sunderland,United Kingdom,https://ror.org/04p55hr04
60032791,Hiroshima International University,Japan,https://ror.org/03dk6an77
60032795,CSIC-UAM - Instituto de Física Teórica (IFT),Spain,https://ror.org/009fkxv41
60032803,NHS Greater Glasgow and Clyde,United Kingdom,https://ror.org/05kdz4d87
60032815,Northwest Nazarene University,United States,https://ror.org/01bry7z39
60032816,Universidad Michoacana de San Nicolás de Hidalgo,Mexico,https://ror.org/00z0kq074
60032819,The Royal Free Hospital,United Kingdom,https://ror.org/01ge67z96
60032824,Zuse Institute Berlin,Germany,https://ror.org/02eva5865
60032834,Max Planck Institute for the Physics of Complex Systems,Germany,https://ror.org/01bf9rw71
60032835,ISG - Instituto Superior de Gestão,Portugal,https://ror.org/05mnej980
60032844,Russian State Hydrometeorological University,Russian Federation,https://ror.org/04dew2c51
60032859,Hokkaido University of Science,Japan,https://ror.org/05gqsa340
60032860,City of Scientific Research and Technological Applications,Egypt,https://ror.org/00pft3n23
60032873,Shahid Beheshti University,Iran,https://ror.org/0091vmj44
60032876,Ramsay Health Care,Australia,https://ror.org/01b05bn14
60032882,Technische Universiteit Eindhoven,Netherlands,https://ror.org/02c2kyt77
60032895,Max Planck Institute for Biophysical Chemistry,Germany,https://ror.org/03e76ya46
60032897,Universidad de Sonora,Mexico,https://ror.org/00c32gy34
60032903,United States Securities and Exchange Commission,United States,https://ror.org/01xqwbk25
60032905,LeTourneau University,United States,https://ror.org/006t60p65
60032906,Tottori University of Environmental Studies,Japan,https://ror.org/0575dme84
60032907,Institució Catalana de Recerca i Estudis Avançats,Spain,https://ror.org/0371hy230
60032920,Toyama University of International Studies,Japan,https://ror.org/03373tb44
60032922,Université de Rouen Normandie,France,https://ror.org/03nhjew95
60032927,Thermo Fisher Scientific Inc.,United States,https://ror.org/00gttkw41
60032938,Coe College,United States,https://ror.org/03chkg278
60032941,North Carolina Central University,United States,https://ror.org/051r3tx83
60032942,Universitat Pompeu Fabra Barcelona,Spain,https://ror.org/04n0g0b29
60032949,IIT Research Institute,United States,https://ror.org/057jp7h82
60032955,Huazhong Agricultural University,China,https://ror.org/023b72294
60032964,Texas Tech University Health Sciences Center at Lubbock,United States,https://ror.org/033ztpr93
60032970,Bank of Thailand,Thailand,https://ror.org/05fp08r12
60032971,Universidade dos Açores,Portugal,https://ror.org/04276xd64
60032973,St. Edward's University,United States,https://ror.org/05n545h05
60032974,"California State University, Chico",United States,https://ror.org/027bzz146
60032978,"Building and Housing Research Center, Tehran",Iran,https://ror.org/03562m240
60032980,Buck Institute for Research on Aging,United States,https://ror.org/050sv4x28
60032982,Financial University under the Government of the Russian Federation,Russian Federation,https://ror.org/01hnrbb29
60032983,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Netherlands,https://ror.org/04jsz6e67
60032985,Centro di Ricerche in Fisica e Matematica,Switzerland,https://ror.org/025x8qw35
60032987,Griffith University,Australia,https://ror.org/02sc3r913
60032991,Technische Universität Dortmund,Germany,https://ror.org/01k97gp34
60032993,Chelsea and Westminster Hospital NHS Foundation Trust,United Kingdom,https://ror.org/02gd18467
60032995,Honeywell International Inc.,United States,https://ror.org/03p09n514
60033005,The University of Scranton,United States,https://ror.org/05xwb6v37
60033010,Intel Corporation,United States,https://ror.org/01ek73717
60033012,Naval Postgraduate School,United States,https://ror.org/033yfkj90
60033019,Universidad Pública de Navarra,Spain,https://ror.org/02z0cah89
60033020,Queen Mary Hospital Hong Kong,Hong Kong,https://ror.org/02xkx3e48
60033021,The University of New Mexico,United States,https://ror.org/05fs6jp91
60033041,Alexandria University,Egypt,https://ror.org/00mzz1w90
60033054,Coordinating Center for Health Promotion,United States,https://ror.org/022cany03
60033059,University of Chittagong,Bangladesh,https://ror.org/01173vs27
60033064,Target Corporation,United States,https://ror.org/00j39jc12
60033075,The Cancer Council Queensland,Australia,https://ror.org/03g5d6c96
60033080,The California State University,United States,https://ror.org/027bzz146
60033085,Hirosaki University,Japan,https://ror.org/02syg0q74
60033089,Tohoku Gakuin University,Japan,https://ror.org/0504dfg48
60033091,Högskolan i Borås,Sweden,https://ror.org/01fdxwh83
60033100,Nanjing University,China,https://ror.org/01rxvg760
60033101,CSIC-JA-USE - Centro Nacional de Aceleradores,Spain,https://ror.org/02gfc7t72
60033103,United Nations,United States,https://ror.org/006kxhp52
60033105,"Toppan Printing Co., Ltd.",Japan,https://ror.org/01kz55g98
60033110,National Kaohsiung Normal University,Taiwan,https://ror.org/04tsc8g87
60033114,Wake Forest University,United States,https://ror.org/0207ad724
60033125,University of Leicester,United Kingdom,https://ror.org/04h699437
60033126,King Abdulaziz City for Science and Technology,Saudi Arabia,https://ror.org/05tdz6m39
60033129,Peter Maccallum Cancer Centre,Australia,https://ror.org/02a8bt934
60033133,Bangkok Metropolitan Administration,Thailand,https://ror.org/04g5xjh29
60033142,Jishou University,China,https://ror.org/056szk247
60033147,International Space Science Institute,Switzerland,https://ror.org/01xm30661
60033150,Universitatea de Medicina si Farmacie Carol Davila din Bucuresti,Romania,https://ror.org/04fm87419
60033151,Universidad Nacional del Noroeste de la Provincia de Buenos Aires,Argentina,https://ror.org/00c8e6e47
60033154,Concordia University,Canada,https://ror.org/0420zvk78
60033155,Technische Hochschule Lübeck,Germany,https://ror.org/032xqbj11
60033165,Savannah River National Laboratory,United States,https://ror.org/05vc7qy59
60033178,Finnish Meteorological Institute,Finland,https://ror.org/05hppb561
60033191,Teknologian Tutkimuskeskus VTT,Finland,https://ror.org/04b181w54
60033199,Barbara Ann Karmanos Cancer Institute,United States,https://ror.org/00ee40h97
60033201,Institut National de Sante Publique Du Québec,Canada,https://ror.org/00kv63439
60033203,Universidade Federal Rural do Semi-Árido – UFERSA,Brazil,https://ror.org/05x2svh05
60033208,Constantine the Philosopher University in Nitra,Slovakia,https://ror.org/038dnay05
60033226,Woosuk University,South Korea,https://ror.org/00emz0366
60033230,Institute of Automation and Electrometry of the Siberian Branch of the Russian Academy of Sciences,Russian Federation,https://ror.org/02frkq021
60033233,Cyclotron Institute,United States,https://ror.org/012gwbh42
60033237,Hospital General Universitario Gregorio Marañón,Spain,https://ror.org/0111es613
60033240,Universidad Viña del Mar,Chile,https://ror.org/00txsqk22
60033241,Universität des Saarlandes,Germany,https://ror.org/01jdpyv68
60033246,Fraunhofer Institute for Material Flow and Logistics IML,Germany,https://ror.org/00z7dje19
60033252,U.S. Army Research Laboratory,United States,https://ror.org/011hc8f90
60033267,Hospital Universitario Virgen del Rocío,Spain,https://ror.org/04vfhnm78
60033270,Wonkwang University,South Korea,https://ror.org/006776986
60033284,Universidad de Sevilla,Spain,https://ror.org/03yxnpp24
60033286,International Computer Science Institute,United States,https://ror.org/01ewh7m12
60033291,Universidad de Guanajuato,Mexico,https://ror.org/058cjye32
60033292,Elettra-Sincrotrone Trieste S.C.p.A.,Italy,https://ror.org/01c3rrh15
60033296,Universidade FUMEC,Brazil,https://ror.org/013pajk64
60033308,Indian Institute of Management Ahmedabad,India,https://ror.org/02egcpy68
60033313,Royal Papworth Hospital NHS Foundation Trust,United Kingdom,https://ror.org/01qbebb31
60033316,Universiteit Gent,Belgium,https://ror.org/00cv9y106
60033320,Universidad de Navarra,Spain,https://ror.org/02rxc7m23
60033323,Binzhou Medical College,China,https://ror.org/008w1vb37
60033328,Saint Mary's College of California,United States,https://ror.org/01hgj5t98
60033331,Fachhochschule Aachen,Germany,https://ror.org/01vbd1435
60033337,Nordic Optical Telescope,Spain,https://ror.org/02vv9p907
60033346,Abia State University,Nigeria,https://ror.org/03a39z514
60033349,Theodor Bilharz Research Institute,Egypt,https://ror.org/04d4dr544
60033350,Setsunan University,Japan,https://ror.org/0418a3v02
60033356,Universidade Federal de Santa Maria,Brazil,https://ror.org/01b78mz79
60033359,Kingston University,United Kingdom,https://ror.org/05bbqza97
60033365,Shiga University,Japan,https://ror.org/01vvhy971
60033387,University of London,United Kingdom,https://ror.org/04cw6st05
60033389,University of Idaho,United States,https://ror.org/03hbp5t65
60033391,Shahrood University of Technology,Iran,https://ror.org/00yqvtm78
60033394,Novosibirsk State Technical University,Russian Federation,https://ror.org/01b2f6h61
60033403,Universidad Nacional de Rio Cuarto,Argentina,https://ror.org/0002pcv65
60033409,Baker Heart and Diabetes Institute,Australia,https://ror.org/03rke0285
60033420,York University,Canada,https://ror.org/05fq50484
60033423,INED Institut National d' Études Démographiques,France,https://ror.org/02cnsac56
60033431,Danfoss AS,Denmark,https://ror.org/004hb4039
60033432,Gonzaga University,United States,https://ror.org/03ze70h02
60033436,Yasuj University of Medical Sciences,Iran,https://ror.org/037s33w94
60033447,ESAB AB,Sweden,https://ror.org/03a0gk952
60033448,Hospital Clinico Universitario Lozano Blesa,Spain,https://ror.org/03fyv3102
60033451,Fraunhofer Institute for Systems and Innovation Research ISI,Germany,https://ror.org/03vyq6t71
60033461,University of Massachusetts Lowell,United States,https://ror.org/03hamhx47
60033468,Nederlands Interdisciplinair Demografisch Instituut,Netherlands,https://ror.org/04kf5kc54
60033469,Bauman Moscow State Technical University,Russian Federation,https://ror.org/00pb8h375
60033476,Israel Oceanographic & Limnological Research Ltd.,Israel,https://ror.org/05rpsf244
60033480,Akita International University,Japan,https://ror.org/05qz4zw08
60033492,Fachhochschule Fulda,Germany,https://ror.org/03q0ab227
60033495,Heilongjiang University,China,https://ror.org/04zyhq975
60033545,Pontificia Universidad Javeriana,Colombia,https://ror.org/03etyjw28
60033551,Belarusian National Technical University,Belarus,https://ror.org/040a2r459
60033774,University of Zimbabwe,Zimbabwe,https://ror.org/04ze6rb18
60033990,National Institute for Biotechnology and Genetic Engineering Pakistan,Pakistan,https://ror.org/01bh91531
60034123,Institut de Biologie du Développement de Marseille,France,https://ror.org/02me5cy06
60034410,Bahauddin Zakariya University,Pakistan,https://ror.org/05x817c41
60034514,Belarusian State Technological University,Belarus,https://ror.org/00cp8c465
60034559,Lithuanian Energy Institute,Lithuania,https://ror.org/0350e0c50
60035085,CRISMAT - Laboratoire de Crystallographie et Sciences des Matériaux,France,https://ror.org/04310tc15
60035155,Tafila Technical University,Jordan,https://ror.org/04jzmk773
60035301,Mutah University,Jordan,https://ror.org/008g9ns82
60035493,Institut André Lwoff,France,https://ror.org/0164cy529
60035791,University of Sindh,Pakistan,https://ror.org/01d692d57
60035865,Institute of Computer Science,Greece,https://ror.org/003fvp964
60035923,CanmetMATERIALS,Canada,
60036405,Federal Urdu University of Arts,Pakistan,https://ror.org/02b52th27
60036479,Al Al-Bayt University,Jordan,https://ror.org/028jh2126
60036725,Ospedale S. Chiara,Italy,https://ror.org/007x5wz81
60037015,Hellenic Naval Academy,Greece,https://ror.org/02y84bs66
60037241,The Islamia University of Bahawalpur,Pakistan,https://ror.org/002rc4w13
60037596,National Museums of Kenya,Kenya,https://ror.org/04sjpp691
60037625,Universidad Nacional Experimental Politécnica Antonio José de Sucre,Venezuela,https://ror.org/03mnvhz29
60037950,Government College University Lahore,Pakistan,https://ror.org/040gec961
60037956,National University of Science and Technology Bulawayo,Zimbabwe,https://ror.org/04nvpy675
60038102,Fondazione Ugo Bordoni,Italy,https://ror.org/01kc65v41
60038364,Francisk Skorina Gomel State University,Belarus,https://ror.org/03h5rdc49
60038472,"University of Veterinary and Animal Sciences, Lahore",Pakistan,https://ror.org/00g325k81
60038597,Scientific Practical Materials Research Centre of NAS of Belarus,Belarus,https://ror.org/01a3x3w60
60038629,Servicio Geologico Minero Argentino,Argentina,https://ror.org/04t8w3r40
60038659,University of Sargodha,Pakistan,https://ror.org/0086rpr26
60038812,Kuwait University,Kuwait,https://ror.org/021e5j056
60038814,Pakistan Institute of Engineering and Applied Sciences,Pakistan,https://ror.org/04d4mbk19
60038839,Institute of Geodynamics,Romania,https://ror.org/01jsenc11
60038962,Institut de Mathématiques de Marseille,France,https://ror.org/042h2y225
60039289,Moi University,Kenya,https://ror.org/04p6eac84
60039637,Capital University of Science & Technology,Pakistan,https://ror.org/004776246
60039934,Pakistan Atomic Energy Commission,Pakistan,https://ror.org/0292p9y97
60040040,Universidade Portucalense Infante D.Henrique,Portugal,https://ror.org/05wm6p530
60040209,Universidad de Caldas,Colombia,https://ror.org/049n68p64
60040278,Kuwait Institute for Scientific Research,Kuwait,https://ror.org/041tgg678
60040624,INSEE Institut National de la Statistique et des Études Économiques,France,https://ror.org/03v6yxf25
60040839,University of Petra,Jordan,https://ror.org/039d9es10
60040926,Czech Metrology Institute,Czech Republic,https://ror.org/02m5haa59
60040968,CPqD Telecom and IT Solutions,Brazil,https://ror.org/025vp2923
60040969,Universidad Católica Andrés Bello,Venezuela,https://ror.org/007fpb915
60041178,Mehran University of Engineering & Technology,Pakistan,https://ror.org/0575ttm03
60041509,Klaipėdos Universitetas,Lithuania,https://ror.org/027sdcz20
60041907,Oil and Natural Gas Corporation Limited,India,https://ror.org/01j8exy17
60041952,Institute of Oncology Cluj,Romania,https://ror.org/01j1eb875
60042202,Ministry of Health and Family Welfare,India,https://ror.org/04pqetg36
60042211,Centro Universitario da FEI,Brazil,https://ror.org/007kf5222
60042282,Kaunas University of Technology,Lithuania,https://ror.org/01me6gb93
60042311,Lahore University of Management Sciences,Pakistan,https://ror.org/05b5x4a35
60042595,Institute of Business Administration Karachi,Pakistan,https://ror.org/03egfpm06
60042753,Zarqa University,Jordan,https://ror.org/01wf1es90
60042762,Universidad Tecnológica de la Habana José Antonio Echeverría,Cuba,https://ror.org/0573cnq15
60042765,Centro Federal De Educacão Tecnológica Celso Suckow Da Fonseca,Brazil,https://ror.org/03j8tnm47
60042800,University of Engineering and Technology Taxila,Pakistan,https://ror.org/03v00ka07
60043314,Nanfang Hospital,China,https://ror.org/01eq10738
60043484,The Public Authority of Applied Education and Training,Kuwait,https://ror.org/024242h31
60043504,University of Azad Jammu and Kashmir,Pakistan,https://ror.org/015566d55
60043655,Applied Science Private University,Jordan,https://ror.org/01ah6nb52
60043875,Society for Applied Microwave Electronics Engineering & Research,India,https://ror.org/03wa5d325
60043910,China Iron and Steel Research Institute Group,China,https://ror.org/02e42hc22
60043973,Belarusian State University of Informatics and Radioelectronics,Belarus,https://ror.org/02sehzp52
60044065,Yarmouk University,Jordan,https://ror.org/004mbaj56
60044088,Hashemite University,Jordan,https://ror.org/04a1r5z94
60044461,Academia Tehnica Militara,Romania,https://ror.org/01tqmsq19
60044573,Universidad de Pamplona,Colombia,https://ror.org/04dfr7a85
60045003,Gomal University,Pakistan,https://ror.org/0241b8f19
60045061,Centro Internacional de Agricultura Tropical,Colombia,https://ror.org/037wny167
60045281,Midlands State University Zimbabwe,Zimbabwe,https://ror.org/02gv1gw80
